budget,genres,revenue,release_date,vote_average,month,year
3906840,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4300000.0,2009-10-09,6.3,10,2009
14350531,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",3964682.0,2011-05-12,6.3,5,2011
150000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",665692281.0,2011-05-25,6.7,5,2011
160000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",353624124.0,2011-05-24,7.1,5,2011
30000000,"[{'id': 18, 'name': 'Drama'}]",102000000.0,2010-10-28,6.0,10,2010
5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2614773.0,2010-10-15,6.0,10,2010
3200000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",5332926.0,2010-09-11,6.8,9,2010
50000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",260095987.0,2011-06-08,6.6,6,2011
200000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",219851172.0,2011-06-16,5.1,6,2011
55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",187361754.0,2011-06-17,5.7,6,2011
20000000,"[{'id': 35, 'name': 'Comedy'}]",216197492.0,2011-05-16,5.4,5,2011
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",60072596.0,2010-04-02,6.1,4,2010
195000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",1123746996.0,2011-06-28,6.1,6,2011
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",36160375.0,2011-06-30,5.7,6,2011
49900000,"[{'id': 35, 'name': 'Comedy'}]",26121638.0,2011-04-08,5.2,4,2011
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",14166853.0,2011-06-10,5.1,6,2011
32000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",69055695.0,2010-08-26,6.1,8,2010
80000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",169852759.0,2011-07-06,5.3,7,2011
35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",117000000.0,2011-07-08,6.4,7,2011
200000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",559852396.0,2011-06-11,5.8,6,2011
337,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",551.0,1928-08-04,7.5,8,1928
10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",498974.0,2010-09-13,5.8,9,2010
4090000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",18035000.0,2011-07-01,7.0,7,2011
20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",17425000.0,2011-07-01,6.0,7,2011
125000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",1342000000.0,2011-07-07,7.9,7,2011
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",78054825.0,2011-08-06,7.4,8,2011
134005,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1332231.0,2011-07-15,5.3,7,2011
140000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",370569774.0,2011-07-22,6.6,7,2011
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",142851197.0,2011-07-29,7.0,7,2011
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",59389433.0,2011-03-02,7.0,3,2011
6000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",19560274.0,2011-07-07,6.8,7,2011
30000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",14460000.0,2011-04-13,6.8,4,2011
110000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",563749323.0,2011-07-29,5.5,7,2011
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4634062.0,2011-03-16,4.5,3,2011
35000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",150483765.0,2011-07-21,6.5,7,2011
20000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",39300000.0,2010-09-17,5.3,9,2010
15774948,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",741875.0,2011-05-20,6.0,5,2011
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",17273593.0,2011-08-26,5.9,8,2011
9000000,"[{'id': 18, 'name': 'Drama'}]",771499.0,2010-05-14,4.8,5,2010
3837625,"[{'id': 35, 'name': 'Comedy'}]",3867000.0,2010-10-19,6.3,10,2010
93000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",482860185.0,2011-08-03,7.0,8,2011
52000000,"[{'id': 35, 'name': 'Comedy'}]",75450437.0,2011-08-05,5.9,8,2011
25000000,"[{'id': 18, 'name': 'Drama'}]",124272124.0,2011-08-09,7.9,8,2011
28000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",40547440.0,2011-08-11,5.6,8,2011
9000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",18663238.0,2011-08-11,6.9,8,2011
47000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",157887643.0,2011-08-12,5.9,8,2011
25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",15478800.0,2010-09-10,6.2,9,2010
19000000,"[{'id': 35, 'name': 'Comedy'}]",35387212.0,2011-11-04,6.0,11,2011
7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8220215.0,2010-02-12,7.1,2,2010
27000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",85564310.0,2011-08-18,4.4,8,2011
784170,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",834332.0,1948-04-06,6.8,4,1948
25000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",36993168.0,2010-11-06,5.4,11,2010
17000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",24922237.0,2011-08-18,6.0,8,2011
100000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",1776935.0,2011-07-22,6.8,7,2011
7000000,"[{'id': 18, 'name': 'Drama'}]",382946.0,2010-01-22,6.7,1,2010
650000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",33245.0,2010-09-30,6.2,9,2010
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",45636368.0,2010-04-11,6.2,4,2010
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",60965854.0,2011-07-27,6.5,7,2011
3000000,"[{'id': 99, 'name': 'Documentary'}]",103735.0,2010-10-01,6.7,10,2010
13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5774854.0,2011-08-17,7.4,8,2011
90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",48795021.0,2011-08-17,5.2,8,2011
8000000,"[{'id': 35, 'name': 'Comedy'}]",10130000.0,2011-04-29,5.7,4,2011
4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1104682.0,2011-08-19,5.9,8,2011
10000000,"[{'id': 18, 'name': 'Drama'}]",1759252.0,2011-06-24,7.0,6,2011
24000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",30551495.0,2011-09-16,5.0,9,2011
28000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10126458.0,2011-09-02,4.9,9,2011
60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",137551594.0,2011-09-08,6.2,9,2011
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",10324441.0,2011-09-16,5.5,9,2011
50000000,"[{'id': 18, 'name': 'Drama'}]",110206216.0,2011-09-22,7.0,9,2011
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",163265.0,2011-09-16,6.3,9,2011
220000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1519557910.0,2012-04-25,7.4,4,2012
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",27462041.0,2011-09-30,6.2,9,2011
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",23057115.0,2011-09-09,7.7,9,2011
12500000,"[{'id': 18, 'name': 'Drama'}]",75993061.0,2011-09-24,6.5,9,2011
500000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",171760.0,2011-09-02,6.0,9,2011
66000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",57777106.0,2011-09-23,6.1,9,2011
6250000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",8500000.0,2010-05-07,5.6,5,2010
17000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",101236.0,2011-04-16,6.4,4,2011
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",39187783.0,2011-09-30,7.0,9,2011
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",133432856.0,2011-05-15,7.3,5,2011
26400000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",62000000.0,2010-10-01,6.5,10,2010
5000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",3099314.0,2011-11-25,7.1,11,2011
5000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27046.0,2011-04-13,5.0,4,2011
4000000,"[{'id': 18, 'name': 'Drama'}]",253899.0,2011-03-18,7.3,3,2011
110000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",299268508.0,2011-09-28,6.6,9,2011
24000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",63543328.0,2011-10-06,6.4,10,2011
35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",28128670.0,2011-10-12,6.0,10,2011
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6038942.0,2011-09-28,7.4,9,2011
75000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",132274484.0,2011-08-31,5.6,8,2011
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",173930596.0,2011-10-27,6.7,10,2011
14000000,"[{'id': 18, 'name': 'Drama'}]",46495.0,2011-09-30,6.1,9,2011
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",27603069.0,2011-09-16,7.0,9,2011
3500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",19504039.0,2011-09-28,6.7,9,2011
5000000,"[{'id': 27, 'name': 'Horror'}]",205703818.0,2011-10-19,5.9,10,2011
45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",160078586.0,2011-09-15,6.0,9,2011
35000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",82087155.0,2011-09-22,5.6,9,2011
25000000,"[{'id': 18, 'name': 'Drama'}]",11790979.0,2011-10-01,6.7,10,2011
6500000,"[{'id': 18, 'name': 'Drama'}]",17693675.0,2011-10-02,7.0,10,2011
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",30426096.0,2011-09-30,6.2,9,2011
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",38502340.0,2011-09-30,5.8,9,2011
12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",13380561.0,2009-11-26,6.9,11,2009
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2527904.0,2011-09-23,6.4,9,2011
30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",15395087.0,2011-10-21,6.3,10,2011
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",152930623.0,2011-11-02,5.8,11,2011
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",84606030.0,2011-11-09,6.0,11,2011
17000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",3696232.0,2011-10-27,5.8,10,2011
130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}]",371940071.0,2011-10-25,6.7,10,2011
170000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",185770160.0,2011-11-22,7.0,11,2011
2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",841733.0,2011-08-26,5.3,8,2011
36000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9612469.0,2011-10-13,5.4,10,2011
75000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",226904017.0,2011-11-10,5.7,11,2011
79000000,"[{'id': 35, 'name': 'Comedy'}]",149673788.0,2011-11-11,4.0,11,2011
19100000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10752, 'name': 'War'}]",5728213.0,2011-02-11,6.5,2,2011
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2128186.0,2011-11-04,4.7,11,2011
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",355688.0,2011-11-18,6.2,11,2011
29000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",33662874.0,2011-01-20,6.5,1,2011
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",100915.0,2011-09-05,6.0,9,2011
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",177243185.0,2011-09-09,6.7,9,2011
250000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3542353.0,2011-10-28,6.5,10,2011
45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",165184237.0,2011-11-22,6.5,11,2011
110000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",712171856.0,2011-03-15,5.8,3,2011
66000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",177584879.0,2011-12-25,7.0,12,2011
45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",24000000.0,2011-10-13,5.6,10,2011
6400000,"[{'id': 18, 'name': 'Drama'}]",35057696.0,2011-10-17,6.6,10,2011
8000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",484592.0,2011-09-22,7.5,9,2011
3062000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",25034000.0,2011-07-22,7.0,7,2011
10500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9400000.0,2009-01-16,5.3,1,2009
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16810383.0,2008-12-25,6.2,12,2008
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",17511906.0,2010-09-16,7.2,9,2010
25000000,"[{'id': 35, 'name': 'Comedy'}]",34942188.0,2011-12-09,5.4,12,2011
40000000,"[{'id': 18, 'name': 'Drama'}]",55247881.0,2011-12-24,6.9,12,2011
12000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",972512.0,2011-11-23,5.3,11,2011
130000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",150406466.0,2011-11-17,5.8,11,2011
12500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",3878993.0,2010-04-01,6.3,4,2010
5000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3142154.0,2011-08-19,6.2,8,2011
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9489829.0,2013-01-31,5.2,1,2013
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",312573423.0,2012-08-08,6.1,8,2012
2361000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",6892000.0,1944-07-01,7.0,7,1944
75000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",691210692.0,2012-03-12,6.9,3,2012
250000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1084939099.0,2012-07-16,7.6,7,2012
130000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",276572938.0,2012-08-08,6.0,8,2012
125000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",334615000.0,2011-11-22,7.0,11,2011
45202,"[{'id': 99, 'name': 'Documentary'}]",225861.0,2011-01-27,7.3,1,2011
7700000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1072602.0,2011-02-14,5.9,2,2011
12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22939027.0,2011-12-16,5.6,12,2011
56000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",142044638.0,2011-12-08,5.7,12,2011
145000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",694713380.0,2011-12-07,6.8,12,2011
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",120081841.0,2011-12-22,6.5,12,2011
90000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",232617430.0,2011-12-14,7.2,12,2011
30000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",64626786.0,2011-12-22,4.8,12,2011
75000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",342695435.0,2011-12-14,5.4,12,2011
8000000,"[{'id': 18, 'name': 'Drama'}]",5634828.0,2011-12-21,6.2,12,2011
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",303877.0,2011-12-23,5.8,12,2011
1000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",101758490.0,2012-01-06,4.6,1,2012
25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",63100000.0,2012-01-12,6.1,1,2012
37000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",95404397.0,2011-09-23,6.6,9,2011
13000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",114956699.0,2011-12-30,6.2,12,2011
3000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",22000.0,2011-03-13,5.7,3,2011
70000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",160112671.0,2012-01-19,6.1,1,2012
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",77278331.0,2012-01-26,6.4,1,2012
42000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",46221189.0,2012-01-13,6.2,1,2012
23000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",33372606.0,2011-11-06,5.6,11,2011
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",25562924.0,2011-07-20,5.0,7,2011
17000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12355798.0,2011-09-02,5.8,9,2011
58000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",50365377.0,2012-01-19,5.9,1,2012
94000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",95311434.0,2011-12-15,7.1,12,2011
13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",426480871.0,2011-11-02,8.2,11,2011
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",36893721.0,2012-01-26,5.3,1,2012
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",868439.0,2011-09-01,5.8,9,2011
750000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",78396.0,2011-12-01,5.4,12,2011
40000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24719215.0,2012-02-02,6.6,2,2012
5000000,"[{'id': 35, 'name': 'Comedy'}]",22772019.0,2010-12-12,6.1,12,2010
13000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",51723285.0,2010-09-18,6.5,9,2010
15000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",145000000.0,2012-02-01,6.6,2,2012
17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",127730736.0,2012-02-01,6.1,2,2012
11000000,"[{'id': 53, 'name': 'Thriller'}]",807535.0,2011-07-12,5.8,7,2011
